"V1" "V2"
"2701" -59.4570600599757 -176.982648892552
"2702" -59.9570600599757 -177.848674296337
"2703" -60.4570600599757 -178.714699700121
"2704" -60.9570600599757 -179.580725103906
"2705" -61.4570600599757 -180.44675050769
"2706" -61.9570600599757 -181.312775911474
"2707" -62.4570600599757 -182.178801315259
"2708" -62.9570600599757 -183.044826719043
"2709" -63.4570600599757 -183.910852122828
"2710" -63.9570600599757 -184.776877526612
"2711" -64.4570600599757 -185.642902930397
"2712" -64.9570600599757 -186.508928334181
"2713" -65.4570600599757 -187.374953737966
"2714" -65.9570600599757 -188.24097914175
"2715" -66.4570600599757 -189.107004545534
"2716" -66.9570600599757 -189.973029949319
"2717" -67.4570600599757 -190.839055353103
"2718" -67.9570600599757 -191.705080756888
"2719" 5.90896534380868 -65.7653718043597
"2720" 5.40896534380868 -66.6313972081441
"2721" 4.90896534380868 -67.4974226119286
"2722" 4.40896534380868 -68.363448015713
"2723" 3.90896534380868 -69.2294734194974
"2724" 3.40896534380868 -70.0954988232819
"2725" 2.90896534380868 -70.9615242270663
"2726" 2.40896534380868 -71.8275496308508
"2727" 1.90896534380868 -72.6935750346352
"2728" 1.40896534380868 -73.5596004384196
"2729" 0.908965343808678 -74.4256258422041
"2730" 0.408965343808681 -75.2916512459885
"2731" -0.0910346561913187 -76.157676649773
"2732" -0.591034656191319 -77.0237020535574
"2733" -1.09103465619132 -77.8897274573418
"2734" -1.59103465619132 -78.7557528611263
"2735" -2.09103465619132 -79.6217782649107
"2736" -2.59103465619132 -80.4878036686952
"2737" -3.09103465619132 -81.3538290724796
"2738" -3.59103465619132 -82.219854476264
"2739" -4.09103465619132 -83.0858798800485
"2740" -4.59103465619132 -83.9519052838329
"2741" -5.09103465619132 -84.8179306876173
"2742" -5.59103465619132 -85.6839560914018
"2743" -6.09103465619132 -86.5499814951862
"2744" -6.59103465619132 -87.4160068989707
"2745" -7.09103465619132 -88.2820323027551
"2746" -7.59103465619132 -89.1480577065395
"2747" -8.09103465619132 -90.014083110324
"2748" -8.59103465619132 -90.8801085141084
"2749" -9.09103465619132 -91.7461339178928
"2750" -9.59103465619132 -92.6121593216773
"2751" -10.0910346561913 -93.4781847254617
"2752" -10.5910346561913 -94.3442101292462
"2753" -11.0910346561913 -95.2102355330306
"2754" -11.5910346561913 -96.076260936815
"2755" -12.0910346561913 -96.9422863405995
"2756" -12.5910346561913 -97.8083117443839
"2757" -13.0910346561913 -98.6743371481684
"2758" -13.5910346561913 -99.5403625519528
"2759" -14.0910346561913 -100.406387955737
"2760" -14.5910346561913 -101.272413359522
"2761" -15.0910346561913 -102.138438763306
"2762" -15.5910346561913 -103.004464167091
"2763" -16.0910346561913 -103.870489570875
"2764" -16.5910346561913 -104.736514974659
"2765" -17.0910346561913 -105.602540378444
"2766" -17.5910346561913 -106.468565782228
"2767" -18.0910346561913 -107.334591186013
"2768" -18.5910346561913 -108.200616589797
"2769" -19.0910346561913 -109.066641993582
"2770" -19.5910346561913 -109.932667397366
"2771" -31.0910346561913 -129.851251684408
"2772" -31.5910346561913 -130.717277088193
"2773" -32.0910346561913 -131.583302491977
"2774" -32.5910346561913 -132.449327895761
"2775" -33.0910346561913 -133.315353299546
"2776" -33.5910346561913 -134.18137870333
"2777" -34.0910346561913 -135.047404107115
"2778" -34.5910346561913 -135.913429510899
"2779" -35.0910346561913 -136.779454914684
"2780" -35.5910346561913 -137.645480318468
"2781" -36.0910346561913 -138.511505722253
"2782" -36.5910346561913 -139.377531126037
"2783" -37.0910346561913 -140.243556529821
"2784" -37.5910346561913 -141.109581933606
"2785" -38.0910346561913 -141.97560733739
"2786" -38.5910346561913 -142.841632741175
"2787" -39.0910346561913 -143.707658144959
"2788" -39.5910346561913 -144.573683548744
"2789" -40.0910346561913 -145.439708952528
"2790" -40.5910346561913 -146.305734356312
"2791" -41.0910346561913 -147.171759760097
"2792" -41.5910346561913 -148.037785163881
"2793" -42.0910346561913 -148.903810567666
"2794" -42.5910346561913 -149.76983597145
"2795" -43.0910346561913 -150.635861375235
"2796" -43.5910346561913 -151.501886779019
"2797" -44.0910346561913 -152.367912182804
"2798" -44.5910346561913 -153.233937586588
"2799" -45.0910346561913 -154.099962990372
"2800" -45.5910346561913 -154.965988394157
"2801" -46.0910346561913 -155.832013797941
"2802" -46.5910346561913 -156.698039201726
"2803" -47.0910346561913 -157.56406460551
"2804" -47.5910346561913 -158.430090009295
"2805" -48.0910346561913 -159.296115413079
"2806" -48.5910346561913 -160.162140816864
"2807" -49.0910346561913 -161.028166220648
"2808" -49.5910346561913 -161.894191624432
"2809" -50.0910346561913 -162.760217028217
"2810" -50.5910346561913 -163.626242432001
"2811" -51.0910346561913 -164.492267835786
"2812" -51.5910346561913 -165.35829323957
"2813" -52.0910346561913 -166.224318643355
"2814" -52.5910346561913 -167.090344047139
"2815" -53.0910346561913 -167.956369450923
"2816" -53.5910346561913 -168.822394854708
"2817" -54.0910346561913 -169.688420258492
"2818" -54.5910346561913 -170.554445662277
"2819" -55.0910346561913 -171.420471066061
"2820" -55.5910346561913 -172.286496469846
"2821" -56.0910346561913 -173.15252187363
"2822" -56.5910346561913 -174.018547277415
"2823" -57.0910346561913 -174.884572681199
"2824" -57.5910346561913 -175.750598084983
"2825" -58.0910346561913 -176.616623488768
"2826" -58.5910346561913 -177.482648892552
"2827" -59.0910346561913 -178.348674296337
"2828" -59.5910346561913 -179.214699700121
"2829" -60.0910346561913 -180.080725103906
"2830" -60.5910346561913 -180.94675050769
"2831" -61.0910346561913 -181.812775911474
"2832" -61.5910346561913 -182.678801315259
"2833" -62.0910346561913 -183.544826719043
"2834" -62.5910346561913 -184.410852122828
"2835" -63.0910346561913 -185.276877526612
"2836" -63.5910346561913 -186.142902930397
"2837" -64.0910346561913 -187.008928334181
"2838" -64.5910346561913 -187.874953737966
"2839" -65.0910346561913 -188.74097914175
"2840" -65.5910346561913 -189.607004545534
"2841" -66.0910346561913 -190.473029949319
"2842" -66.5910346561913 -191.339055353103
"2843" -67.0910346561913 -192.205080756888
"2844" 7.27499074759311 -65.3993464005753
"2845" 6.77499074759311 -66.2653718043597
"2846" 6.27499074759311 -67.1313972081441
"2847" 5.77499074759311 -67.9974226119286
"2848" 5.27499074759311 -68.863448015713
"2849" 4.77499074759311 -69.7294734194974
"2850" 4.27499074759312 -70.5954988232819
"2851" 3.77499074759312 -71.4615242270663
"2852" 3.27499074759312 -72.3275496308508
"2853" 2.77499074759312 -73.1935750346352
"2854" 2.27499074759312 -74.0596004384196
"2855" 1.77499074759312 -74.9256258422041
"2856" 1.27499074759312 -75.7916512459885
"2857" 0.774990747593122 -76.657676649773
"2858" 0.274990747593122 -77.5237020535574
"2859" -0.225009252406878 -78.3897274573418
"2860" -0.725009252406878 -79.2557528611263
"2861" -1.22500925240688 -80.1217782649107
"2862" -1.72500925240688 -80.9878036686952
"2863" -2.22500925240688 -81.8538290724796
"2864" -2.72500925240688 -82.719854476264
"2865" -3.22500925240688 -83.5858798800485
"2866" -3.72500925240688 -84.4519052838329
"2867" -4.22500925240688 -85.3179306876173
"2868" -4.72500925240688 -86.1839560914018
"2869" -5.22500925240688 -87.0499814951862
"2870" -5.72500925240688 -87.9160068989707
"2871" -6.22500925240688 -88.7820323027551
"2872" -6.72500925240688 -89.6480577065395
"2873" -7.22500925240688 -90.514083110324
"2874" -7.72500925240688 -91.3801085141084
"2875" -8.22500925240688 -92.2461339178928
"2876" -8.72500925240688 -93.1121593216773
"2877" -9.22500925240688 -93.9781847254617
"2878" -9.72500925240688 -94.8442101292462
"2879" -10.2250092524069 -95.7102355330306
"2880" -10.7250092524069 -96.576260936815
"2881" -11.2250092524069 -97.4422863405995
"2882" -11.7250092524069 -98.3083117443839
"2883" -12.2250092524069 -99.1743371481684
"2884" -12.7250092524069 -100.040362551953
"2885" -13.2250092524069 -100.906387955737
"2886" -13.7250092524069 -101.772413359522
"2887" -14.2250092524069 -102.638438763306
"2888" -14.7250092524069 -103.504464167091
"2889" -15.2250092524069 -104.370489570875
"2890" -15.7250092524069 -105.236514974659
"2891" -16.2250092524069 -106.102540378444
"2892" -16.7250092524069 -106.968565782228
"2893" -17.2250092524069 -107.834591186013
"2894" -17.7250092524069 -108.700616589797
"2895" -18.2250092524069 -109.566641993582
"2896" -18.7250092524069 -110.432667397366
"2897" -29.2250092524069 -128.619200876839
"2898" -29.7250092524069 -129.485226280624
"2899" -30.2250092524069 -130.351251684408
"2900" -30.7250092524069 -131.217277088193
"2901" -31.2250092524069 -132.083302491977
"2902" -31.7250092524069 -132.949327895761
"2903" -32.2250092524069 -133.815353299546
"2904" -32.7250092524069 -134.68137870333
"2905" -33.2250092524069 -135.547404107115
"2906" -33.7250092524069 -136.413429510899
"2907" -34.2250092524069 -137.279454914684
"2908" -34.7250092524069 -138.145480318468
"2909" -35.2250092524069 -139.011505722253
"2910" -35.7250092524069 -139.877531126037
"2911" -36.2250092524069 -140.743556529821
"2912" -36.7250092524069 -141.609581933606
"2913" -37.2250092524069 -142.47560733739
"2914" -37.7250092524069 -143.341632741175
"2915" -38.2250092524069 -144.207658144959
"2916" -38.7250092524069 -145.073683548744
"2917" -39.2250092524069 -145.939708952528
"2918" -39.7250092524069 -146.805734356312
"2919" -40.2250092524069 -147.671759760097
"2920" -40.7250092524069 -148.537785163881
"2921" -41.2250092524069 -149.403810567666
"2922" -41.7250092524069 -150.26983597145
"2923" -42.2250092524069 -151.135861375235
"2924" -42.7250092524069 -152.001886779019
"2925" -43.2250092524069 -152.867912182804
"2926" -43.7250092524069 -153.733937586588
"2927" -44.2250092524069 -154.599962990372
"2928" -44.7250092524069 -155.465988394157
"2929" -45.2250092524069 -156.332013797941
"2930" -45.7250092524069 -157.198039201726
"2931" -46.2250092524069 -158.06406460551
"2932" -46.7250092524069 -158.930090009295
"2933" -47.2250092524069 -159.796115413079
"2934" -47.7250092524069 -160.662140816864
"2935" -48.2250092524069 -161.528166220648
"2936" -48.7250092524069 -162.394191624432
"2937" -49.2250092524069 -163.260217028217
"2938" -49.7250092524069 -164.126242432001
"2939" -50.2250092524069 -164.992267835786
"2940" -50.7250092524069 -165.85829323957
"2941" -51.2250092524069 -166.724318643355
"2942" -51.7250092524069 -167.590344047139
"2943" -52.2250092524069 -168.456369450923
"2944" -52.7250092524069 -169.322394854708
"2945" -53.2250092524069 -170.188420258492
"2946" -53.7250092524069 -171.054445662277
"2947" -54.2250092524069 -171.920471066061
"2948" -54.7250092524069 -172.786496469846
"2949" -55.2250092524069 -173.65252187363
"2950" -55.7250092524069 -174.518547277415
"2951" -56.2250092524069 -175.384572681199
"2952" -56.7250092524069 -176.250598084983
"2953" -57.2250092524069 -177.116623488768
"2954" -57.7250092524069 -177.982648892552
"2955" -58.2250092524069 -178.848674296337
"2956" -58.7250092524069 -179.714699700121
"2957" -59.2250092524069 -180.580725103906
"2958" -59.7250092524069 -181.44675050769
"2959" -60.2250092524069 -182.312775911474
"2960" -60.7250092524069 -183.178801315259
"2961" -61.2250092524069 -184.044826719043
"2962" -61.7250092524069 -184.910852122828
"2963" -62.2250092524069 -185.776877526612
"2964" -62.7250092524069 -186.642902930397
"2965" -63.2250092524069 -187.508928334181
"2966" -63.7250092524069 -188.374953737966
"2967" -64.2250092524069 -189.24097914175
"2968" -64.7250092524069 -190.107004545534
"2969" -65.2250092524069 -190.973029949319
"2970" -65.7250092524069 -191.839055353103
"2971" -66.2250092524069 -192.705080756888
"2972" 8.14101615137755 -65.8993464005753
"2973" 7.64101615137755 -66.7653718043597
"2974" 7.14101615137755 -67.6313972081441
"2975" 6.64101615137755 -68.4974226119286
"2976" 6.14101615137755 -69.363448015713
"2977" 5.64101615137755 -70.2294734194974
"2978" 5.14101615137756 -71.0954988232819
"2979" 4.64101615137756 -71.9615242270663
"2980" 4.14101615137756 -72.8275496308508
"2981" 3.64101615137756 -73.6935750346352
"2982" 3.14101615137756 -74.5596004384196
"2983" 2.64101615137756 -75.4256258422041
"2984" 2.14101615137756 -76.2916512459885
"2985" 1.64101615137756 -77.157676649773
"2986" 1.14101615137756 -78.0237020535574
"2987" 0.641016151377563 -78.8897274573418
"2988" 0.141016151377563 -79.7557528611263
"2989" -0.358983848622437 -80.6217782649107
"2990" -0.858983848622437 -81.4878036686952
"2991" -1.35898384862244 -82.3538290724796
"2992" -1.85898384862244 -83.219854476264
"2993" -2.35898384862244 -84.0858798800485
"2994" -2.85898384862244 -84.9519052838329
"2995" -3.35898384862244 -85.8179306876173
"2996" -3.85898384862244 -86.6839560914018
"2997" -4.35898384862244 -87.5499814951862
"2998" -4.85898384862244 -88.4160068989707
"2999" -5.35898384862244 -89.2820323027551
"3000" -5.85898384862244 -90.1480577065395
"3001" -6.35898384862244 -91.014083110324
"3002" -6.85898384862244 -91.8801085141084
"3003" -7.35898384862244 -92.7461339178928
"3004" -7.85898384862244 -93.6121593216773
"3005" -8.35898384862244 -94.4781847254617
"3006" -8.85898384862244 -95.3442101292462
"3007" -9.35898384862244 -96.2102355330306
"3008" -9.85898384862244 -97.076260936815
"3009" -10.3589838486224 -97.9422863405995
"3010" -10.8589838486224 -98.8083117443839
"3011" -11.3589838486224 -99.6743371481684
"3012" -11.8589838486224 -100.540362551953
"3013" -12.3589838486224 -101.406387955737
"3014" -12.8589838486224 -102.272413359522
"3015" -13.3589838486224 -103.138438763306
"3016" -13.8589838486224 -104.004464167091
"3017" -14.3589838486224 -104.870489570875
"3018" -14.8589838486224 -105.736514974659
"3019" -15.3589838486224 -106.602540378444
"3020" -15.8589838486224 -107.468565782228
"3021" -16.3589838486224 -108.334591186013
"3022" -16.8589838486224 -109.200616589797
"3023" -17.3589838486224 -110.066641993582
"3024" -17.8589838486224 -110.932667397366
"3025" -27.3589838486224 -127.38715006927
"3026" -27.8589838486224 -128.253175473055
"3027" -28.3589838486224 -129.119200876839
"3028" -28.8589838486224 -129.985226280624
"3029" -29.3589838486224 -130.851251684408
"3030" -29.8589838486224 -131.717277088193
"3031" -30.3589838486224 -132.583302491977
"3032" -30.8589838486224 -133.449327895761
"3033" -31.3589838486224 -134.315353299546
"3034" -31.8589838486224 -135.18137870333
"3035" -32.3589838486224 -136.047404107115
"3036" -32.8589838486224 -136.913429510899
"3037" -33.3589838486224 -137.779454914684
"3038" -33.8589838486224 -138.645480318468
"3039" -34.3589838486224 -139.511505722253
"3040" -34.8589838486224 -140.377531126037
"3041" -35.3589838486224 -141.243556529821
"3042" -35.8589838486224 -142.109581933606
"3043" -36.3589838486224 -142.97560733739
"3044" -36.8589838486224 -143.841632741175
"3045" -37.3589838486224 -144.707658144959
"3046" -37.8589838486224 -145.573683548744
"3047" -38.3589838486224 -146.439708952528
"3048" -38.8589838486224 -147.305734356312
"3049" -39.3589838486224 -148.171759760097
"3050" -39.8589838486224 -149.037785163881
"3051" -40.3589838486224 -149.903810567666
"3052" -40.8589838486224 -150.76983597145
"3053" -41.3589838486224 -151.635861375235
"3054" -41.8589838486224 -152.501886779019
"3055" -42.3589838486224 -153.367912182804
"3056" -42.8589838486224 -154.233937586588
"3057" -43.3589838486224 -155.099962990372
"3058" -43.8589838486224 -155.965988394157
"3059" -44.3589838486224 -156.832013797941
"3060" -44.8589838486224 -157.698039201726
"3061" -45.3589838486224 -158.56406460551
"3062" -45.8589838486224 -159.430090009295
"3063" -46.3589838486224 -160.296115413079
"3064" -46.8589838486224 -161.162140816864
"3065" -47.3589838486224 -162.028166220648
"3066" -47.8589838486224 -162.894191624432
"3067" -48.3589838486224 -163.760217028217
"3068" -48.8589838486224 -164.626242432001
"3069" -49.3589838486224 -165.492267835786
"3070" -49.8589838486224 -166.35829323957
"3071" -50.3589838486224 -167.224318643355
"3072" -50.8589838486224 -168.090344047139
"3073" -51.3589838486224 -168.956369450923
"3074" -51.8589838486224 -169.822394854708
"3075" -52.3589838486224 -170.688420258492
"3076" -52.8589838486224 -171.554445662277
"3077" -53.3589838486224 -172.420471066061
"3078" -53.8589838486224 -173.286496469846
"3079" -54.3589838486224 -174.15252187363
"3080" -54.8589838486224 -175.018547277415
"3081" -55.3589838486224 -175.884572681199
"3082" -55.8589838486224 -176.750598084983
"3083" -56.3589838486224 -177.616623488768
"3084" -56.8589838486224 -178.482648892552
"3085" -57.3589838486224 -179.348674296337
"3086" -57.8589838486224 -180.214699700121
"3087" -58.3589838486224 -181.080725103906
"3088" -58.8589838486224 -181.94675050769
"3089" -59.3589838486224 -182.812775911474
"3090" -59.8589838486224 -183.678801315259
"3091" -60.3589838486224 -184.544826719043
"3092" -60.8589838486224 -185.410852122828
"3093" -61.3589838486224 -186.276877526612
"3094" -61.8589838486224 -187.142902930397
"3095" -62.3589838486224 -188.008928334181
"3096" -62.8589838486224 -188.874953737966
"3097" -63.3589838486224 -189.74097914175
"3098" -63.8589838486224 -190.607004545534
"3099" -64.3589838486224 -191.473029949319
"3100" -64.8589838486224 -192.339055353103
"3101" -65.3589838486224 -193.205080756888
"3102" 9.00704155516199 -66.3993464005753
"3103" 8.50704155516199 -67.2653718043597
"3104" 8.00704155516199 -68.1313972081441
"3105" 7.50704155516199 -68.9974226119286
"3106" 7.00704155516199 -69.863448015713
"3107" 6.50704155516199 -70.7294734194974
"3108" 6.00704155516199 -71.5954988232819
"3109" 5.50704155516199 -72.4615242270663
"3110" 5.00704155516199 -73.3275496308508
"3111" 4.50704155516199 -74.1935750346352
"3112" 4.00704155516199 -75.0596004384196
"3113" 3.50704155516199 -75.9256258422041
"3114" 3.007041555162 -76.7916512459885
"3115" 2.507041555162 -77.657676649773
"3116" 2.007041555162 -78.5237020535574
"3117" 1.507041555162 -79.3897274573418
"3118" 1.007041555162 -80.2557528611263
"3119" 0.507041555161997 -81.1217782649107
"3120" 0.00704155516199734 -81.9878036686952
"3121" -0.492958444838003 -82.8538290724796
"3122" -0.992958444838003 -83.719854476264
"3123" -1.492958444838 -84.5858798800485
"3124" -1.992958444838 -85.4519052838329
"3125" -2.492958444838 -86.3179306876173
"3126" -2.992958444838 -87.1839560914018
"3127" -3.492958444838 -88.0499814951862
"3128" -3.992958444838 -88.9160068989707
"3129" -4.492958444838 -89.7820323027551
"3130" -4.992958444838 -90.6480577065395
"3131" -5.492958444838 -91.514083110324
"3132" -5.992958444838 -92.3801085141084
"3133" -6.492958444838 -93.2461339178928
"3134" -6.992958444838 -94.1121593216773
"3135" -7.492958444838 -94.9781847254617
"3136" -7.992958444838 -95.8442101292462
"3137" -8.492958444838 -96.7102355330306
"3138" -8.992958444838 -97.576260936815
"3139" -9.492958444838 -98.4422863405995
"3140" -9.992958444838 -99.3083117443839
"3141" -10.492958444838 -100.174337148168
"3142" -10.992958444838 -101.040362551953
"3143" -11.492958444838 -101.906387955737
"3144" -11.992958444838 -102.772413359522
"3145" -12.492958444838 -103.638438763306
"3146" -12.992958444838 -104.504464167091
"3147" -13.492958444838 -105.370489570875
"3148" -13.992958444838 -106.236514974659
"3149" -14.492958444838 -107.102540378444
"3150" -14.992958444838 -107.968565782228
"3151" -15.492958444838 -108.834591186013
"3152" -15.992958444838 -109.700616589797
"3153" -16.492958444838 -110.566641993582
"3154" -16.992958444838 -111.432667397366
"3155" -17.492958444838 -112.298692801151
"3156" -25.492958444838 -126.155099261702
"3157" -25.992958444838 -127.021124665486
"3158" -26.492958444838 -127.88715006927
"3159" -26.992958444838 -128.753175473055
"3160" -27.492958444838 -129.619200876839
"3161" -27.992958444838 -130.485226280624
"3162" -28.492958444838 -131.351251684408
"3163" -28.992958444838 -132.217277088193
"3164" -29.492958444838 -133.083302491977
"3165" -29.992958444838 -133.949327895761
"3166" -30.492958444838 -134.815353299546
"3167" -30.992958444838 -135.68137870333
"3168" -31.492958444838 -136.547404107115
"3169" -31.992958444838 -137.413429510899
"3170" -32.492958444838 -138.279454914684
"3171" -32.992958444838 -139.145480318468
"3172" -33.492958444838 -140.011505722253
"3173" -33.992958444838 -140.877531126037
"3174" -34.492958444838 -141.743556529821
"3175" -34.992958444838 -142.609581933606
"3176" -35.492958444838 -143.47560733739
"3177" -35.992958444838 -144.341632741175
"3178" -36.492958444838 -145.207658144959
"3179" -36.992958444838 -146.073683548744
"3180" -37.492958444838 -146.939708952528
"3181" -37.992958444838 -147.805734356312
"3182" -38.492958444838 -148.671759760097
"3183" -38.992958444838 -149.537785163881
"3184" -39.492958444838 -150.403810567666
"3185" -39.992958444838 -151.26983597145
"3186" -40.492958444838 -152.135861375235
"3187" -40.992958444838 -153.001886779019
"3188" -41.492958444838 -153.867912182804
"3189" -41.992958444838 -154.733937586588
"3190" -42.492958444838 -155.599962990372
"3191" -42.992958444838 -156.465988394157
"3192" -43.492958444838 -157.332013797941
"3193" -43.992958444838 -158.198039201726
"3194" -44.492958444838 -159.06406460551
"3195" -44.992958444838 -159.930090009295
"3196" -45.492958444838 -160.796115413079
"3197" -45.992958444838 -161.662140816864
"3198" -46.492958444838 -162.528166220648
"3199" -46.992958444838 -163.394191624432
"3200" -47.492958444838 -164.260217028217
"3201" -47.992958444838 -165.126242432001
"3202" -48.492958444838 -165.992267835786
"3203" -48.992958444838 -166.85829323957
"3204" -49.492958444838 -167.724318643355
"3205" -49.992958444838 -168.590344047139
"3206" -50.492958444838 -169.456369450923
"3207" -50.992958444838 -170.322394854708
"3208" -51.492958444838 -171.188420258492
"3209" -51.992958444838 -172.054445662277
"3210" -52.492958444838 -172.920471066061
"3211" -52.992958444838 -173.786496469846
"3212" -53.492958444838 -174.65252187363
"3213" -53.992958444838 -175.518547277415
"3214" -54.492958444838 -176.384572681199
"3215" -54.992958444838 -177.250598084983
"3216" -55.492958444838 -178.116623488768
"3217" -55.992958444838 -178.982648892552
"3218" -56.492958444838 -179.848674296337
"3219" -56.992958444838 -180.714699700121
"3220" -57.492958444838 -181.580725103906
"3221" -57.992958444838 -182.44675050769
"3222" -58.492958444838 -183.312775911474
"3223" -58.992958444838 -184.178801315259
"3224" -59.492958444838 -185.044826719043
"3225" -59.992958444838 -185.910852122828
"3226" -60.492958444838 -186.776877526612
"3227" -60.992958444838 -187.642902930397
"3228" -61.492958444838 -188.508928334181
"3229" -61.992958444838 -189.374953737966
"3230" -62.492958444838 -190.24097914175
"3231" -62.992958444838 -191.107004545534
"3232" -63.492958444838 -191.973029949319
"3233" -63.992958444838 -192.839055353103
"3234" -64.492958444838 -193.705080756888
"3235" 10.3730669589464 -66.0333209967908
"3236" 9.87306695894643 -66.8993464005753
"3237" 9.37306695894643 -67.7653718043597
"3238" 8.87306695894643 -68.6313972081441
"3239" 8.37306695894643 -69.4974226119286
"3240" 7.87306695894643 -70.363448015713
"3241" 7.37306695894643 -71.2294734194974
"3242" 6.87306695894643 -72.0954988232819
"3243" 6.37306695894643 -72.9615242270663
"3244" 5.87306695894643 -73.8275496308508
"3245" 5.37306695894643 -74.6935750346352
"3246" 4.87306695894643 -75.5596004384196
"3247" 4.37306695894643 -76.4256258422041
"3248" 3.87306695894644 -77.2916512459885
"3249" 3.37306695894644 -78.157676649773
"3250" 2.87306695894644 -79.0237020535574
"3251" 2.37306695894644 -79.8897274573418
"3252" 1.87306695894644 -80.7557528611263
"3253" 1.37306695894644 -81.6217782649107
"3254" 0.873066958946438 -82.4878036686952
"3255" 0.373066958946438 -83.3538290724796
"3256" -0.126933041053562 -84.219854476264
"3257" -0.626933041053562 -85.0858798800485
"3258" -1.12693304105356 -85.9519052838329
"3259" -1.62693304105356 -86.8179306876173
"3260" -2.12693304105356 -87.6839560914018
"3261" -2.62693304105356 -88.5499814951862
"3262" -3.12693304105356 -89.4160068989707
"3263" -3.62693304105356 -90.2820323027551
"3264" -4.12693304105356 -91.1480577065395
"3265" -4.62693304105356 -92.014083110324
"3266" -5.12693304105356 -92.8801085141084
"3267" -5.62693304105356 -93.7461339178928
"3268" -6.12693304105356 -94.6121593216773
"3269" -6.62693304105356 -95.4781847254617
"3270" -7.12693304105356 -96.3442101292462
"3271" -7.62693304105356 -97.2102355330306
"3272" -8.12693304105356 -98.076260936815
"3273" -8.62693304105356 -98.9422863405995
"3274" -9.12693304105356 -99.8083117443839
"3275" -9.62693304105356 -100.674337148168
"3276" -10.1269330410536 -101.540362551953
"3277" -10.6269330410536 -102.406387955737
"3278" -11.1269330410536 -103.272413359522
"3279" -11.6269330410536 -104.138438763306
"3280" -12.1269330410536 -105.004464167091
"3281" -12.6269330410536 -105.870489570875
"3282" -13.1269330410536 -106.736514974659
"3283" -13.6269330410536 -107.602540378444
"3284" -14.1269330410536 -108.468565782228
"3285" -14.6269330410536 -109.334591186013
"3286" -15.1269330410536 -110.200616589797
"3287" -15.6269330410536 -111.066641993582
"3288" -16.1269330410536 -111.932667397366
"3289" -16.6269330410536 -112.798692801151
"3290" -23.6269330410536 -124.923048454133
"3291" -24.1269330410536 -125.789073857917
"3292" -24.6269330410536 -126.655099261702
"3293" -25.1269330410536 -127.521124665486
"3294" -25.6269330410536 -128.38715006927
"3295" -26.1269330410536 -129.253175473055
"3296" -26.6269330410536 -130.119200876839
"3297" -27.1269330410536 -130.985226280624
"3298" -27.6269330410536 -131.851251684408
"3299" -28.1269330410536 -132.717277088193
"3300" -28.6269330410536 -133.583302491977
"3301" -29.1269330410536 -134.449327895761
"3302" -29.6269330410536 -135.315353299546
"3303" -30.1269330410536 -136.18137870333
"3304" -30.6269330410536 -137.047404107115
"3305" -31.1269330410536 -137.913429510899
"3306" -31.6269330410536 -138.779454914684
"3307" -32.1269330410536 -139.645480318468
"3308" -32.6269330410536 -140.511505722253
"3309" -33.1269330410536 -141.377531126037
"3310" -33.6269330410536 -142.243556529821
"3311" -34.1269330410536 -143.109581933606
"3312" -34.6269330410536 -143.97560733739
"3313" -35.1269330410536 -144.841632741175
"3314" -35.6269330410536 -145.707658144959
"3315" -36.1269330410536 -146.573683548744
"3316" -36.6269330410536 -147.439708952528
"3317" -37.1269330410536 -148.305734356312
"3318" -37.6269330410536 -149.171759760097
"3319" -38.1269330410536 -150.037785163881
"3320" -38.6269330410536 -150.903810567666
"3321" -39.1269330410536 -151.76983597145
"3322" -39.6269330410536 -152.635861375235
"3323" -40.1269330410536 -153.501886779019
"3324" -40.6269330410536 -154.367912182804
"3325" -41.1269330410536 -155.233937586588
"3326" -41.6269330410536 -156.099962990372
"3327" -42.1269330410536 -156.965988394157
"3328" -42.6269330410536 -157.832013797941
"3329" -43.1269330410536 -158.698039201726
"3330" -43.6269330410536 -159.56406460551
"3331" -44.1269330410536 -160.430090009295
"3332" -44.6269330410536 -161.296115413079
"3333" -45.1269330410536 -162.162140816864
"3334" -45.6269330410536 -163.028166220648
"3335" -46.1269330410536 -163.894191624432
"3336" -46.6269330410536 -164.760217028217
"3337" -47.1269330410536 -165.626242432001
"3338" -47.6269330410536 -166.492267835786
"3339" -48.1269330410536 -167.35829323957
"3340" -48.6269330410536 -168.224318643355
"3341" -49.1269330410536 -169.090344047139
"3342" -49.6269330410536 -169.956369450923
"3343" -50.1269330410536 -170.822394854708
"3344" -50.6269330410536 -171.688420258492
"3345" -51.1269330410535 -172.554445662277
"3346" -51.6269330410535 -173.420471066061
"3347" -52.1269330410535 -174.286496469846
"3348" -52.6269330410535 -175.15252187363
"3349" -53.1269330410535 -176.018547277415
"3350" -53.6269330410535 -176.884572681199
"3351" -54.1269330410535 -177.750598084983
"3352" -54.6269330410535 -178.616623488768
"3353" -55.1269330410535 -179.482648892552
"3354" -55.6269330410535 -180.348674296337
"3355" -56.1269330410535 -181.214699700121
"3356" -56.6269330410535 -182.080725103906
"3357" -57.1269330410535 -182.94675050769
"3358" -57.6269330410535 -183.812775911474
"3359" -58.1269330410535 -184.678801315259
"3360" -58.6269330410535 -185.544826719043
"3361" -59.1269330410535 -186.410852122828
"3362" -59.6269330410535 -187.276877526612
"3363" -60.1269330410535 -188.142902930397
